order_id,customer_id,order_date,revenue,items_count,used_coupon,returned,channel
O0003231,C000762,2025-02-14,29.63,1,1,0,app
O0003232,C000762,2025-08-29,29.86,1,1,0,web
O0003233,C000763,2023-10-09,19.75,1,0,0,store
O0003234,C000763,2025-03-08,39.35,3,1,0,store
O0003235,C000764,2023-04-18,13.19,5,1,0,app
O0003236,C000766,2023-11-24,18.55,3,0,0,web
O0003237,C000766,2024-05-01,18.02,6,0,0,app
O0003238,C000766,2024-05-03,38.54,5,0,0,web
O0003239,C000766,2024-06-14,27.76,1,1,0,store
O0003240,C000766,2024-08-06,43.0,2,0,1,web
O0003241,C000766,2024-12-13,13.19,6,0,0,web
O0003242,C000766,2025-08-30,32.53,3,0,0,store
O0003243,C000768,2023-10-09,38.26,5,1,0,web
O0003244,C000768,2024-02-20,12.75,1,0,0,app
O0003245,C000768,2024-10-13,37.06,5,0,0,web
O0003246,C000769,2024-08-23,16.02,4,0,0,web
O0003247,C000770,2023-07-17,19.01,1,1,0,web
O0003248,C000770,2024-02-14,26.8,6,0,0,web
O0003249,C000770,2024-06-28,21.25,2,0,0,web
O0003250,C000770,2024-08-02,28.76,4,0,0,app
O0003251,C000770,2025-02-22,25.77,1,0,0,app
O0003252,C000770,2025-03-12,6.8,2,0,0,app
O0003253,C000770,2025-04-15,24.34,2,0,0,app
O0003254,C000770,2025-06-20,31.39,2,0,0,web
O0003255,C000771,2023-04-30,9.27,3,0,0,web
O0003256,C000771,2023-10-26,22.06,5,1,0,web
O0003257,C000771,2025-05-30,16.12,2,0,1,app
O0003258,C000772,2023-05-27,64.21,4,0,0,store
O0003259,C000772,2023-06-25,38.03,4,0,0,web
O0003260,C000772,2023-10-19,16.69,5,1,0,web
O0003261,C000772,2025-02-14,10.97,5,1,0,store
O0003262,C000772,2025-06-09,42.79,1,0,0,web
O0003263,C000773,2023-02-13,44.71,5,0,0,app
O0003264,C000773,2023-12-28,31.04,5,0,0,web
O0003265,C000773,2024-11-12,34.2,4,0,0,web
O0003266,C000774,2023-02-13,97.69,5,0,0,store
O0003267,C000774,2023-05-12,13.2,6,0,0,web
O0003268,C000774,2023-10-05,32.95,5,0,0,web
O0003269,C000774,2023-11-10,18.09,6,0,0,app
O0003270,C000774,2024-07-02,28.28,6,0,0,web
O0003271,C000774,2025-08-02,19.32,3,1,0,app
O0003272,C000775,2023-05-28,21.05,2,1,0,web
O0003273,C000775,2023-06-08,25.93,2,0,0,app
O0003274,C000775,2023-12-08,12.28,6,0,0,app
O0003275,C000775,2024-02-25,31.21,3,0,0,web
O0003276,C000775,2025-04-08,25.41,2,1,0,web
O0003277,C000776,2023-11-22,8.36,4,1,0,web
O0003278,C000776,2024-06-08,49.29,6,0,0,web
O0003279,C000776,2025-05-28,27.61,4,1,0,web
O0003280,C000777,2023-02-05,19.0,5,1,0,web
O0003281,C000777,2023-03-01,25.74,1,1,0,store
O0003282,C000777,2023-10-09,35.75,6,1,0,app
O0003283,C000777,2023-11-15,14.47,3,0,0,web
O0003284,C000777,2024-06-12,7.4,4,0,0,store
O0003285,C000777,2024-09-11,24.8,4,0,0,web
O0003286,C000777,2024-12-31,75.63,2,0,0,web
O0003287,C000777,2025-05-09,28.72,3,0,0,app
O0003288,C000778,2023-09-10,53.52,1,0,0,web
O0003289,C000778,2024-01-12,11.75,6,0,0,web
O0003290,C000778,2024-02-21,19.85,6,0,0,app
O0003291,C000778,2025-01-23,39.84,2,1,0,web
O0003292,C000778,2025-07-05,19.99,1,0,0,app
O0003293,C000779,2023-06-25,13.95,2,0,0,app
O0003294,C000779,2024-11-02,52.29,5,1,0,web
O0003295,C000779,2025-03-28,21.37,5,1,0,web
O0003296,C000779,2025-05-26,31.43,5,1,1,web
O0003297,C000780,2024-02-22,22.72,1,0,0,app
O0003298,C000780,2025-02-19,42.23,3,0,0,web
O0003299,C000780,2025-06-18,37.38,6,0,0,web
O0003300,C000781,2023-03-04,50.53,3,1,1,app
O0003301,C000781,2023-08-19,27.36,4,0,0,web
O0003302,C000781,2025-01-17,21.78,6,0,0,web
O0003303,C000781,2025-07-20,33.58,5,0,0,store
O0003304,C000783,2023-11-22,13.84,6,0,0,web
O0003305,C000783,2025-04-20,13.31,1,0,0,web
O0003306,C000783,2025-08-04,9.0,1,1,0,web
O0003307,C000784,2023-04-10,17.7,5,1,0,web
O0003308,C000784,2023-06-16,20.58,2,0,0,web
O0003309,C000784,2023-10-20,25.77,6,0,0,app
O0003310,C000786,2023-03-09,19.25,1,1,1,web
O0003311,C000786,2023-08-07,17.48,5,1,0,app
O0003312,C000786,2023-10-01,18.38,2,1,0,app
O0003313,C000786,2025-01-17,32.11,3,0,0,web
O0003314,C000787,2023-07-16,40.49,1,0,0,web
O0003315,C000787,2023-11-04,13.64,1,0,0,web
O0003316,C000787,2024-05-06,26.21,4,0,0,web
O0003317,C000787,2024-06-17,17.99,1,0,0,app
O0003318,C000787,2024-07-01,26.15,2,1,0,web
O0003319,C000787,2025-07-23,41.34,1,0,0,web
O0003320,C000787,2025-07-27,26.13,5,1,0,web
O0003321,C000788,2023-06-24,43.44,3,0,0,store
O0003322,C000788,2023-10-03,9.45,1,0,1,app
O0003323,C000788,2023-12-13,14.58,1,0,0,app
O0003324,C000788,2024-10-05,27.58,2,0,0,web
O0003325,C000788,2025-03-22,31.48,4,0,0,store
O0003326,C000788,2025-03-24,25.81,2,0,0,web
O0003327,C000788,2025-04-20,10.15,3,0,0,app
O0003328,C000788,2025-05-28,40.64,1,1,0,store
O0003329,C000789,2023-11-05,53.99,5,1,0,web
O0003330,C000789,2025-02-25,17.98,1,0,0,web
O0003331,C000790,2023-06-20,26.76,5,0,0,web
O0003332,C000790,2023-11-20,24.23,4,1,0,web
O0003333,C000790,2024-08-13,28.12,6,1,0,store
O0003334,C000790,2025-08-01,63.0,5,0,0,web
O0003335,C000791,2023-07-12,12.57,4,0,1,app
O0003336,C000791,2023-12-17,12.02,4,0,0,store
O0003337,C000791,2024-03-04,20.05,3,0,0,web
O0003338,C000791,2024-04-19,15.78,4,0,0,web
O0003339,C000791,2024-07-01,26.92,5,0,0,web
O0003340,C000791,2025-05-16,17.64,1,0,0,store
O0003341,C000791,2025-05-26,14.18,1,0,0,web
O0003342,C000791,2025-07-04,18.86,3,1,0,web
O0003343,C000792,2023-02-08,19.06,4,0,0,app
O0003344,C000792,2023-09-30,33.0,3,1,0,web
O0003345,C000792,2023-12-06,39.18,1,1,0,web
O0003346,C000792,2024-02-26,9.27,5,1,0,web
O0003347,C000792,2025-05-12,28.09,4,0,0,store
O0003348,C000793,2024-05-27,18.89,5,0,0,app
O0003349,C000793,2024-06-26,25.15,3,0,0,store
O0003350,C000793,2025-03-10,23.26,3,0,0,web
O0003351,C000793,2025-03-12,22.44,4,0,0,app
O0003352,C000793,2025-03-24,7.69,4,0,0,web
O0003353,C000793,2025-06-22,39.17,3,0,0,store
O0003354,C000793,2025-07-18,29.03,6,1,0,web
O0003355,C000795,2023-06-12,15.42,6,0,0,web
O0003356,C000795,2025-05-28,17.62,4,1,0,web
O0003357,C000796,2024-07-07,31.71,5,0,0,store
O0003358,C000798,2023-05-26,19.03,6,0,0,store
O0003359,C000798,2023-08-28,10.94,6,0,0,web
O0003360,C000798,2023-11-14,45.05,6,0,0,app
O0003361,C000798,2024-02-08,12.29,5,0,0,app
O0003362,C000798,2025-07-05,33.29,3,0,0,web
O0003363,C000798,2025-07-29,27.21,2,1,0,web
O0003364,C000799,2023-02-07,27.32,6,0,0,app
O0003365,C000799,2024-11-07,19.66,1,0,0,app
O0003366,C000800,2024-04-20,9.3,5,0,0,app
O0003367,C000800,2024-07-26,35.13,2,0,0,store
O0003368,C000800,2025-05-16,22.39,1,0,0,app
O0003369,C000801,2023-10-02,10.99,2,0,0,store
O0003370,C000801,2024-08-15,34.43,2,1,0,store
O0003371,C000801,2024-09-23,27.74,2,0,0,store
O0003372,C000801,2024-12-07,23.9,4,0,0,web
O0003373,C000801,2025-06-17,12.24,6,0,0,app
O0003374,C000802,2023-05-30,27.06,6,0,0,web
O0003375,C000802,2023-08-27,11.01,5,1,0,app
O0003376,C000802,2024-09-16,41.99,5,0,0,app
O0003377,C000802,2024-09-16,18.65,5,0,0,
O0003378,C000802,2025-01-22,12.19,5,0,0,web
O0003379,C000802,2025-01-25,32.55,2,0,0,app
O0003380,C000802,2025-01-27,32.96,6,1,0,app
O0003381,C000803,2024-02-29,23.61,4,0,0,app
O0003382,C000803,2024-10-09,13.15,2,0,0,web
O0003383,C000803,2025-01-29,12.22,5,1,0,store
O0003384,C000804,2023-02-06,46.41,6,0,0,web
O0003385,C000804,2023-05-08,36.71,5,1,0,store
O0003386,C000804,2023-05-10,13.74,5,0,0,web
O0003387,C000804,2024-11-12,20.83,4,0,0,app
O0003388,C000804,2025-03-14,22.21,3,0,0,web
O0003389,C000804,2025-04-28,11.9,6,0,0,web
O0003390,C000804,2025-04-29,27.63,2,0,0,web
O0003391,C000804,2025-05-17,11.2,5,1,0,web
O0003392,C000805,2023-06-14,22.54,4,0,0,web
O0003393,C000805,2023-10-02,56.33,1,0,0,app
O0003394,C000805,2024-07-28,41.25,3,0,0,web
O0003395,C000805,2024-08-05,12.68,4,1,0,web
O0003396,C000805,2024-11-21,35.21,5,1,0,web
O0003397,C000805,2024-12-20,23.05,3,0,0,web
O0003398,C000806,2024-02-12,22.11,2,0,0,web
O0003399,C000806,2025-03-16,16.7,2,0,0,store
O0003400,C000806,2025-04-16,17.2,3,0,0,store
O0003401,C000806,2025-06-14,36.21,3,0,0,web
O0003402,C000807,2023-02-11,11.17,5,0,0,web
O0003403,C000807,2023-08-12,14.38,6,0,0,app
O0003404,C000807,2023-09-02,14.49,2,0,0,web
O0003405,C000807,2023-11-23,36.78,2,0,0,app
O0003406,C000807,2025-03-05,13.27,2,0,0,app
O0003407,C000807,2025-05-09,14.98,2,0,0,web
O0003408,C000809,2023-04-17,22.81,4,0,0,app
O0003409,C000809,2023-10-03,15.77,2,1,0,store
O0003410,C000809,2024-01-02,15.08,5,0,0,app
O0003411,C000810,2023-03-02,21.08,5,0,0,app
O0003412,C000810,2023-04-25,11.79,6,1,0,store
O0003413,C000810,2023-06-25,46.77,5,0,0,web
O0003414,C000810,2023-07-12,81.17,6,1,0,web
O0003415,C000810,2023-09-11,33.39,6,0,0,app
O0003416,C000810,2024-06-01,23.63,1,0,0,app
O0003417,C000810,2024-07-02,30.76,2,1,1,web
O0003418,C000810,2025-05-22,59.62,6,0,0,web
O0003419,C000811,2024-05-05,24.08,2,0,0,web
O0003420,C000811,2024-08-10,46.71,6,0,0,app
O0003421,C000811,2025-03-21,23.41,4,0,0,web
O0003422,C000812,2023-03-18,29.14,3,0,0,web
O0003423,C000812,2023-05-06,42.43,2,1,0,store
O0003424,C000812,2024-05-17,15.69,6,0,0,app
O0003425,C000812,2024-08-07,22.15,5,0,0,web
O0003426,C000812,2024-11-10,25.13,2,0,1,web
O0003427,C000812,2025-04-09,15.51,2,1,1,web
O0003428,C000812,2025-04-13,30.27,2,0,0,app
O0003429,C000813,2023-07-25,24.56,4,1,1,store
O0003430,C000813,2024-11-06,7.93,1,0,0,store
O0003431,C000813,2025-05-04,9.91,1,1,0,web
O0003432,C000813,2025-06-07,29.67,5,0,0,store
O0003433,C000813,2025-07-15,15.92,6,1,0,store
O0003434,C000814,2023-03-31,8.65,1,0,0,store
O0003435,C000815,2023-09-24,15.7,2,0,0,app
O0003436,C000816,2023-11-06,19.47,2,0,0,web
O0003437,C000818,2023-11-15,26.41,1,1,0,web
O0003438,C000818,2024-03-01,11.34,6,0,0,web
O0003439,C000818,2024-12-29,37.8,5,0,0,web
O0003440,C000819,2023-07-09,11.17,5,0,0,web
O0003441,C000819,2023-09-17,7.04,1,1,0,web
O0003442,C000819,2023-11-14,15.54,6,0,0,web
O0003443,C000819,2024-01-30,16.96,5,1,0,web
O0003444,C000819,2024-05-10,57.8,6,0,0,web
O0003445,C000819,2024-11-04,22.44,4,0,0,store
O0003446,C000819,2024-12-03,17.09,3,0,0,web
O0003447,C000819,2024-12-06,21.45,4,0,0,web
O0003448,C000819,2024-12-25,26.18,6,0,0,web
O0003449,C000819,2025-03-01,40.56,5,1,0,web
O0003450,C000819,2025-04-03,48.35,3,1,0,store
O0003451,C000819,2025-04-19,8.03,5,0,0,web
O0003452,C000819,2025-05-24,10.46,5,0,1,web
O0003453,C000820,2023-05-12,28.83,2,0,0,web
O0003454,C000820,2023-08-24,49.14,1,0,0,app
O0003455,C000820,2023-09-29,20.25,5,0,0,web
O0003456,C000820,2024-09-01,20.05,4,0,0,app
O0003457,C000820,2025-01-06,30.1,4,0,0,web
O0003458,C000820,2025-04-21,31.92,5,1,0,app
O0003459,C000820,2025-05-06,24.46,4,0,0,web
O0003460,C000820,2025-06-26,8.71,3,0,0,app
O0003461,C000820,2025-08-02,36.01,5,0,0,web
O0003462,C000821,2023-03-06,5.19,2,0,0,store
O0003463,C000821,2023-08-17,56.8,1,0,0,web
O0003464,C000821,2023-10-13,28.47,5,1,0,app
O0003465,C000821,2024-07-23,57.1,5,0,0,web
O0003466,C000821,2024-08-24,12.39,2,0,0,web
O0003467,C000821,2024-10-29,15.46,6,1,0,store
O0003468,C000821,2024-12-12,13.26,5,0,0,web
O0003469,C000822,2023-03-18,17.23,3,0,0,web
O0003470,C000822,2023-03-24,16.58,5,0,0,store
O0003471,C000822,2023-07-05,11.4,6,0,0,web
O0003472,C000822,2023-09-12,20.64,3,1,0,app
O0003473,C000822,2023-10-27,14.5,4,1,1,app
O0003474,C000822,2023-11-06,22.01,5,0,0,web
O0003475,C000822,2024-04-12,28.8,1,0,0,store
O0003476,C000822,2024-06-07,30.18,4,1,0,web
O0003477,C000822,2024-09-25,18.19,5,0,0,web
O0003478,C000822,2025-06-14,66.78,5,0,0,web
O0003479,C000822,2025-07-27,12.35,4,0,0,web
O0003480,C000823,2023-11-15,17.53,6,0,0,web
O0003481,C000823,2024-01-22,57.3,4,0,0,web
O0003482,C000823,2025-05-06,20.91,4,0,0,web
O0003483,C000824,2023-06-11,43.03,2,0,1,app
O0003484,C000824,2023-06-16,65.37,2,0,0,web
O0003485,C000824,2023-09-25,21.32,2,1,0,web
O0003486,C000824,2023-11-12,14.66,3,1,0,web
O0003487,C000824,2025-05-29,11.93,1,0,0,web
O0003488,C000824,2025-06-15,8.87,5,0,0,web
O0003489,C000824,2025-07-17,22.2,1,0,0,web
O0003490,C000826,2023-03-21,91.52,4,0,0,web
O0003491,C000826,2023-04-01,9.54,2,0,0,app
O0003492,C000826,2023-06-25,5.96,1,1,0,store
O0003493,C000826,2024-11-27,15.5,6,0,0,web
O0003494,C000826,2025-03-03,11.29,5,0,0,store
O0003495,C000826,2025-06-28,45.48,4,1,0,web
O0003496,C000826,2025-08-30,29.38,6,0,0,store
O0003497,C000827,2024-05-09,19.92,4,0,0,web
O0003498,C000829,2024-02-25,27.39,6,0,0,app
O0003499,C000830,2023-02-26,12.76,2,0,0,web
O0003500,C000830,2023-05-25,27.5,6,0,0,app
O0003501,C000830,2024-10-04,17.54,5,0,0,web
O0003502,C000831,2023-09-02,62.95,6,0,0,web
O0003503,C000831,2024-05-19,36.51,5,0,0,web
O0003504,C000832,2023-04-28,27.31,4,0,0,app
O0003505,C000833,2023-05-10,17.81,1,0,0,web
O0003506,C000833,2024-02-17,19.58,6,1,0,app
O0003507,C000833,2024-09-12,14.73,3,1,0,app
O0003508,C000833,2024-11-20,32.84,4,0,0,web
O0003509,C000834,2023-02-09,34.87,3,1,0,web
O0003510,C000834,2023-07-11,16.44,6,0,0,store
O0003511,C000836,2023-02-27,42.15,5,0,0,web
O0003512,C000836,2023-05-02,30.89,1,0,0,web
O0003513,C000836,2023-06-13,22.71,3,0,0,store
O0003514,C000836,2023-07-24,21.07,5,0,0,app
O0003515,C000836,2023-09-13,12.5,6,0,0,store
O0003516,C000836,2023-10-14,15.4,6,0,0,app
O0003517,C000836,2024-01-23,37.15,5,0,0,web
O0003518,C000836,2024-05-19,19.0,4,0,0,app
O0003519,C000836,2024-06-07,29.58,1,0,0,app
O0003520,C000836,2024-09-03,14.55,6,0,0,web
O0003521,C000836,2025-02-14,85.57,1,0,1,app
O0003522,C000836,2025-02-26,50.95,5,0,0,web
O0003523,C000836,2025-03-24,22.82,5,0,0,app
O0003524,C000836,2025-04-23,67.84,5,1,0,app
O0003525,C000836,2025-04-27,31.92,4,0,0,web
O0003526,C000836,2025-05-29,44.16,6,0,0,web
O0003527,C000836,2025-07-27,22.04,2,0,0,web
O0003528,C000836,2025-08-04,18.74,5,0,0,web
O0003529,C000836,2025-08-13,52.95,3,1,0,app
O0003530,C000837,2024-01-23,35.74,6,0,0,store
O0003531,C000837,2025-06-25,25.16,3,0,0,app
O0003532,C000838,2023-11-11,41.1,5,0,0,web
O0003533,C000839,2023-08-11,15.89,3,0,0,store
O0003534,C000839,2023-11-01,14.86,6,0,0,app
O0003535,C000839,2025-06-02,23.41,3,0,0,web
O0003536,C000840,2023-02-14,31.22,4,0,0,web
O0003537,C000840,2023-12-25,40.44,1,0,0,store
O0003538,C000840,2025-04-26,17.95,5,0,0,web
O0003539,C000841,2023-05-27,15.17,3,1,0,app
O0003540,C000841,2023-07-04,20.61,5,0,0,app
O0003541,C000841,2024-06-19,28.25,5,0,0,web
O0003542,C000841,2024-10-30,42.12,3,0,0,app
O0003543,C000841,2025-07-29,50.54,6,0,0,store
O0003544,C000843,2025-02-05,20.45,3,0,0,store
O0003545,C000846,2023-12-04,11.47,5,0,0,web
O0003546,C000846,2024-12-15,23.98,6,0,0,web
O0003547,C000847,2023-11-03,32.6,3,0,1,web
O0003548,C000847,2023-11-21,16.37,1,0,0,app
O0003549,C000847,2024-01-03,20.34,2,0,0,web
O0003550,C000847,2024-10-15,12.57,3,0,0,store
O0003551,C000848,2023-10-14,11.35,6,0,0,web
O0003552,C000849,2023-09-17,23.0,4,0,0,web
O0003553,C000849,2025-02-01,41.47,4,1,1,store
O0003554,C000849,2025-03-02,13.48,4,0,0,app
O0003555,C000850,2023-06-07,13.07,3,1,0,web
O0003556,C000850,2023-11-06,31.38,1,0,0,app
O0003557,C000850,2024-08-16,18.02,6,1,0,web
O0003558,C000850,2025-08-03,49.18,3,0,0,web
O0003559,C000851,2023-02-23,14.35,2,1,0,web
O0003560,C000851,2023-03-20,5.07,2,1,0,app
O0003561,C000851,2023-05-15,32.63,3,0,0,web
O0003562,C000851,2024-01-20,27.99,3,1,0,store
O0003563,C000851,2024-06-03,13.2,1,0,1,store
O0003564,C000851,2024-06-23,31.31,1,0,0,app
O0003565,C000851,2025-07-29,26.78,3,1,0,store
O0003566,C000851,2025-08-23,17.95,6,0,0,app
O0003567,C000852,2023-03-07,21.68,5,0,0,web
O0003568,C000852,2023-10-02,33.58,6,1,0,store
O0003569,C000852,2023-11-17,30.71,5,0,0,app
O0003570,C000852,2023-12-07,26.01,6,1,0,web
O0003571,C000852,2024-07-23,49.96,1,0,0,web
O0003572,C000852,2025-01-09,29.19,4,1,0,store
O0003573,C000853,2023-02-07,15.77,6,0,1,web
O0003574,C000853,2024-03-09,63.62,2,1,0,store
O0003575,C000853,2024-12-29,20.95,3,0,0,app
O0003576,C000854,2023-08-03,27.56,4,0,0,web
O0003577,C000854,2023-09-06,19.79,6,0,0,store
O0003578,C000854,2023-10-19,29.57,4,1,0,web
O0003579,C000854,2024-01-29,70.85,6,0,0,app
O0003580,C000854,2024-03-02,54.75,1,0,0,web
O0003581,C000854,2024-05-13,16.6,6,0,0,store
O0003582,C000854,2024-07-03,55.9,4,0,0,app
O0003583,C000854,2024-07-20,16.6,1,0,0,web
O0003584,C000854,2024-07-29,17.1,4,1,1,web
O0003585,C000854,2024-10-08,22.48,6,0,0,web
O0003586,C000854,2025-05-12,34.3,4,0,0,store
O0003587,C000854,2025-05-22,21.53,6,0,0,web
O0003588,C000854,2025-06-10,42.02,2,1,0,app
O0003589,C000854,2025-08-24,28.83,2,0,0,app
O0003590,C000856,2023-10-30,42.18,3,0,0,web
O0003591,C000856,2025-08-15,9.77,2,1,0,web
O0003592,C000857,2023-05-11,38.77,2,1,0,web
O0003593,C000857,2023-11-09,51.53,3,0,0,app
O0003594,C000857,2025-01-23,21.54,5,1,0,store
O0003595,C000858,2023-06-05,49.15,6,0,0,app
O0003596,C000858,2024-01-09,16.36,1,0,0,web
O0003597,C000858,2024-09-22,30.17,2,1,0,web
O0003598,C000858,2025-04-24,48.73,6,0,0,web
O0003599,C000859,2023-02-28,10.51,5,0,0,web
O0003600,C000859,2023-03-08,24.82,2,0,0,store
O0003601,C000859,2023-04-08,12.42,3,0,0,web
O0003602,C000859,2023-04-19,17.67,5,1,0,web
O0003603,C000859,2023-06-23,36.44,2,0,0,web
O0003604,C000859,2023-08-28,62.65,5,0,0,web
O0003605,C000859,2024-01-15,26.52,4,0,0,app
O0003606,C000859,2024-02-03,33.79,5,1,0,web
O0003607,C000859,2024-04-16,26.62,2,1,1,web
O0003608,C000859,2024-11-18,18.89,6,0,0,app
O0003609,C000859,2024-12-23,25.27,6,0,0,web
O0003610,C000859,2025-02-08,41.41,1,1,0,web
O0003611,C000860,2023-06-19,19.38,4,0,0,web
O0003612,C000860,2024-08-18,25.13,3,0,0,app
O0003613,C000860,2025-07-20,37.01,2,0,0,web
O0003614,C000861,2024-01-26,13.13,2,0,1,web
O0003615,C000861,2025-02-19,54.12,4,1,0,web
O0003616,C000861,2025-03-17,24.1,4,0,0,store
O0003617,C000861,2025-06-27,24.39,6,1,0,app
O0003618,C000862,2023-06-04,24.99,3,0,0,web
O0003619,C000862,2023-08-06,43.52,2,0,0,web
O0003620,C000862,2023-08-23,10.06,4,1,0,web
O0003621,C000862,2024-07-27,12.99,4,0,0,app
O0003622,C000862,2024-08-01,28.49,5,1,0,web
O0003623,C000862,2024-08-30,18.5,4,0,0,web
O0003624,C000862,2024-09-02,25.48,4,0,0,store
O0003625,C000862,2024-09-20,33.45,3,1,1,web
O0003626,C000862,2025-02-11,25.17,4,0,0,app
O0003627,C000862,2025-03-14,25.11,1,1,0,app
O0003628,C000862,2025-04-13,26.91,1,0,0,web
O0003629,C000862,2025-07-17,21.34,2,0,0,web
O0003630,C000862,2025-07-25,28.44,5,1,0,app
O0003631,C000863,2024-09-13,41.04,5,0,0,web
O0003632,C000863,2025-02-17,17.93,1,0,1,app
O0003633,C000864,2023-08-12,22.64,3,0,0,web
O0003634,C000864,2023-10-04,23.75,6,0,0,app
O0003635,C000864,2025-02-01,34.84,6,1,0,app
O0003636,C000865,2023-12-29,38.94,3,0,0,app
O0003637,C000865,2025-02-08,33.24,3,1,0,store
O0003638,C000865,2025-03-05,27.58,6,1,0,web
O0003639,C000867,2024-01-01,32.63,6,0,1,web
O0003640,C000867,2025-02-25,5.22,5,1,0,web
O0003641,C000868,2024-04-04,15.0,3,0,0,app
O0003642,C000868,2024-04-04,54.69,2,0,0,web
O0003643,C000869,2023-05-21,32.46,3,0,0,web
O0003644,C000869,2023-06-04,41.44,2,0,0,web
O0003645,C000869,2025-07-04,9.68,4,0,0,app
O0003646,C000870,2023-03-18,32.05,6,0,0,web
O0003647,C000870,2023-05-10,18.93,5,0,0,web
O0003648,C000870,2023-05-13,17.81,2,0,1,web
O0003649,C000870,2023-09-25,69.5,2,0,0,web
O0003650,C000870,2023-12-23,36.5,2,0,0,store
O0003651,C000870,2023-12-25,14.96,4,0,0,app
O0003652,C000870,2024-02-22,27.42,1,0,0,app
O0003653,C000870,2024-06-07,14.45,6,0,1,web
O0003654,C000870,2024-06-16,30.54,3,0,1,app
O0003655,C000870,2024-09-20,10.79,3,0,0,web
O0003656,C000870,2024-10-17,37.05,3,0,0,store
O0003657,C000870,2024-10-26,29.26,1,1,0,store
O0003658,C000870,2025-01-10,28.67,2,0,0,app
O0003659,C000870,2025-03-16,23.7,5,0,0,web
O0003660,C000870,2025-04-24,26.88,5,1,0,web
O0003661,C000872,2024-05-17,57.46,6,0,0,web
O0003662,C000873,2023-08-25,23.7,5,0,0,web
O0003663,C000873,2024-10-28,27.89,1,1,0,store
O0003664,C000873,2025-01-10,45.74,5,0,0,web
O0003665,C000874,2023-08-12,20.93,4,0,1,web
O0003666,C000874,2024-09-04,11.6,1,0,0,web
O0003667,C000874,2025-02-05,6.03,6,1,0,web
O0003668,C000875,2023-04-20,11.77,1,0,0,web
O0003669,C000875,2024-05-26,6.37,6,0,1,app
O0003670,C000875,2024-07-15,21.89,1,0,0,web
O0003671,C000875,2024-07-25,33.67,1,0,0,store
O0003672,C000875,2024-12-21,27.41,5,1,0,web
O0003673,C000875,2025-02-23,11.65,3,1,0,web
O0003674,C000875,2025-03-19,17.19,5,0,0,web
O0003675,C000877,2023-04-05,30.77,6,0,0,web
O0003676,C000877,2023-12-20,18.79,5,0,0,store
O0003677,C000877,2024-03-23,19.52,4,0,0,app
O0003678,C000877,2025-01-22,17.74,3,0,0,store
O0003679,C000878,2023-09-13,15.64,2,0,0,app
O0003680,C000878,2023-11-17,40.84,3,0,1,store
O0003681,C000878,2023-12-11,46.15,2,0,0,app
O0003682,C000878,2024-04-06,17.08,6,0,0,app
O0003683,C000878,2025-01-26,26.77,4,0,1,app
O0003684,C000878,2025-05-20,16.48,5,1,1,web
O0003685,C000878,2025-07-28,21.85,6,1,0,app
O0003686,C000879,2023-03-06,11.69,5,1,0,web
O0003687,C000879,2023-08-05,,2,0,0,app
O0003688,C000879,2023-11-01,14.19,2,0,0,app
O0003689,C000879,2024-05-22,19.28,2,0,0,app
O0003690,C000879,2025-08-07,11.64,1,0,0,web
O0003691,C000880,2023-08-06,45.89,1,0,0,store
O0003692,C000880,2023-12-24,36.25,2,0,0,web
O0003693,C000880,2024-01-03,9.94,5,0,0,web
O0003694,C000881,2023-07-31,13.98,1,0,0,web
O0003695,C000881,2023-12-04,12.56,6,1,0,app
O0003696,C000881,2024-01-10,44.85,5,1,0,web
O0003697,C000881,2024-09-25,36.37,3,0,0,web
O0003698,C000881,2024-11-08,7.99,4,1,0,store
O0003699,C000881,2024-12-04,10.96,5,0,0,web
O0003700,C000881,2025-03-31,33.64,2,0,0,web
O0003701,C000881,2025-06-08,58.11,4,0,0,web
O0003702,C000882,2024-10-22,21.61,6,0,0,web
O0003703,C000882,2025-06-16,29.62,4,1,0,web
O0003704,C000882,2025-07-17,43.14,4,0,0,web
O0003705,C000882,2025-08-25,19.54,5,0,1,web
O0003706,C000883,2023-03-12,46.04,3,0,0,app
O0003707,C000883,2024-05-31,14.03,5,0,0,web
O0003708,C000883,2025-07-14,22.1,3,0,0,web
O0003709,C000884,2023-12-19,24.93,3,0,0,web
O0003710,C000884,2024-03-24,16.16,1,0,0,web
O0003711,C000884,2024-11-04,26.62,5,0,0,app
O0003712,C000885,2024-04-05,11.77,1,0,0,store
O0003713,C000885,2025-01-10,9.35,1,1,0,app
O0003714,C000886,2023-04-17,14.91,5,0,0,app
O0003715,C000886,2023-05-02,50.75,6,1,0,web
O0003716,C000886,2023-05-25,10.86,5,1,0,web
O0003717,C000886,2023-12-15,12.89,2,0,1,web
O0003718,C000886,2024-02-23,9.39,1,0,0,app
O0003719,C000887,2024-07-13,8.04,4,0,0,app
O0003720,C000887,2024-09-29,13.59,6,0,0,store
O0003721,C000887,2025-04-02,12.06,6,0,0,web
O0003722,C000887,2025-06-10,20.73,1,1,0,app
O0003723,C000888,2023-03-02,11.88,3,0,0,store
O0003724,C000888,2023-07-28,13.21,4,0,0,app
O0003725,C000888,2024-04-03,41.52,5,0,0,store
O0003726,C000888,2024-06-22,21.04,6,0,0,store
O0003727,C000888,2024-07-19,11.77,1,0,0,store
O0003728,C000888,2024-07-20,39.68,2,1,0,store
